FID,height,area,Additional_water,Ponding_level,Average_ponding_depth
948,61,8593.75,1.3,61.001,0.00022
950,81,1562.5,3053.999999998318,84.054,0.38692
951,61,1250.0,1122.2000000000749,62.122,0.14146
952,80,937.5,3000.7999999983663,83.001,0.44697
955,57,937.5,50.20000000000044,57.05,0.00094
957,61,1718.75,3198.6999999981863,64.199,0.45443
959,115,2187.5,1239.1999999999684,116.239,0.11251
961,113,4687.5,1216.8999999999887,114.217,0.18389
962,81,4062.5,2636.5999999986975,83.637,0.66886
963,60,3125.0,2043.7999999992367,62.044,0.22689
965,92,1250.0,1788.5999999994688,93.789,0.16054
967,88,1093.75,2552.0999999987744,90.552,0.68035
968,118,156.25,1662.5999999995834,119.663,0.03004
969,94,1718.75,1547.499999999688,95.547,0.16782
969,95,10468.75,547.5000000000559,95.548,0.16782
971,78,468.75,1615.8999999996258,79.616,0.019
974,57,2343.75,10.599999999999978,57.011,0.00049
978,112,312.5,2601.1999999987297,114.601,0.24354
979,90,4375.0,545.2000000000554,90.545,0.0477
983,80,1093.75,3125.6999999982527,83.126,0.55298
985,55,5468.75,210.8999999999923,55.211,0.02307
986,81,625.0,2986.1999999983796,83.986,0.38639
987,64,8125.0,2059.1999999992227,66.059,0.30446
988,79,625.0,4455.899999998679,83.456,0.9517
990,124,1406.25,1008.5000000001608,125.009,0.02952
990,125,6875.0,8.499999999999986,125.008,0.02952
991,84,2656.25,2399.799999998913,86.4,0.70729
992,58,3281.25,1899.7999999993676,59.9,0.26526
994,72,1875.0,3012.099999998356,75.012,0.43737
999,90,1875.0,1178.8000000000234,91.179,0.07661
1001,63,3125.0,3367.7999999980325,66.368,0.84543
1002,101,5000.0,1025.8000000001625,102.026,0.11593
1005,76,1718.75,2872.499999998483,78.872,1.06781
1005,78,50625.0,872.5000000001298,78.873,1.06781
1007,53,468.75,118.19999999999756,53.118,0.00111
1008,105,2500.0,1437.599999999788,106.438,0.23186
1009,108,156.25,2039.099999999241,110.039,0.19954
1010,94,937.5,1870.899999999394,95.871,0.29905
1011,63,3750.0,2487.599999998833,65.488,0.74654
1012,94,156.25,1252.799999999956,95.253,0.03314
1013,109,468.75,4031.499999997429,113.031,0.49393
1013,112,8437.5,1031.5000000001573,113.032,0.49393
1014,95,4531.25,1487.6999999997424,96.488,0.25367
1017,83,312.5,4163.699999997616,87.164,0.65624
1018,82,5156.25,2667.2999999986696,84.667,1.02834
1023,56,781.25,4106.0999999974065,60.106,0.35941
1028,60,2500.0,368.5000000000153,60.369,0.01842
1029,93,1718.75,2161.5999999991295,95.162,0.43797
1030,96,6250.0,1121.7000000000753,97.122,0.22458
1034,139,1718.75,1404.2999999998183,140.404,0.11649
1036,66,2187.5,2470.4999999988486,68.47,0.73448
1036,68,71875.0,470.5000000000385,68.471,0.73448
1037,132,1250.0,2720.899999998621,134.721,0.13582
1038,60,1718.75,860.9000000001272,60.861,0.02959
1040,126,1406.25,1135.300000000063,127.135,0.07545
1043,59,2343.75,1399.8999999998223,60.4,0.26303
1046,88,2812.5,3512.299999997901,91.512,1.05041
1049,67,1718.75,4697.899999999559,71.698,1.49841
1050,77,1093.75,3422.9999999979823,80.423,0.72788
1053,128,1875.0,922.2000000001411,128.922,0.03458
1054,57,4531.25,7.799999999999988,57.008,0.0007
1055,135,1718.75,1258.5999999999508,136.259,0.12083
1059,90,781.25,3324.599999998072,93.325,0.45435
1061,95,1875.0,2032.7999999992467,97.033,0.27301
1063,82,1250.0,74.70000000000003,82.075,0.00187
1064,120,625.0,2505.099999998817,122.505,0.06117
1065,129,2812.5,1117.8000000000789,130.118,0.09563
1069,111,1875.0,319.8000000000042,111.32,0.01199
1071,97,1875.0,1969.3999999993043,98.969,0.44038
1072,96,1718.75,2338.3999999989687,98.338,0.46369
1073,71,4218.75,3016.9999999983515,74.017,0.70805
1074,62,1875.0,4323.899999998199,66.324,1.15452
1076,59,4687.5,1624.6999999996178,60.625,0.47633
1077,60,2656.25,3261.699999998129,63.262,0.51188
1081,52,312.5,847.000000000124,52.847,0.00529
1083,59,3281.25,1311.7999999999024,60.312,0.17864
1090,119,156.25,2213.2999999990825,121.213,0.09115
1092,120,1093.75,2165.1999999991262,122.165,0.08159
1093,83,6250.0,3327.3999999980692,86.327,0.79079
1099,102,5625.0,1234.5999999999726,103.235,0.26494
1100,101,5468.75,717.0000000000945,101.717,0.07841
1101,125,7500.0,607.5000000000696,125.608,0.09112
1103,54,2031.25,90.49999999999913,54.09,0.00368
1109,133,781.25,1309.7999999999042,134.31,0.03692
1110,60,156.25,5228.900000001491,65.229,1.37658
1111,117,312.5,2352.499999998956,119.352,0.07037
1111,119,2500.0,352.50000000001165,119.353,0.07037
1112,84,312.5,5428.500000002217,89.429,0.43302
1112,85,937.5,4428.499999998579,89.428,0.43302
1113,80,937.5,3387.2999999980148,83.387,0.7783
1120,81,937.5,6879.300000007495,87.879,1.47285
1122,58,2187.5,1109.4000000000865,59.109,0.1032
1124,81,11718.75,2085.199999999199,83.085,0.4877
1125,101,781.25,1610.3999999996308,102.61,0.07666
1126,59,625.0,1044.6000000001454,60.045,0.05464
1128,79,625.0,623.3000000000732,79.623,0.00779
1129,56,2187.5,700.9000000000908,56.701,0.03066
1132,65,6093.75,1950.2999999993217,66.95,0.7841
1134,70,2187.5,3739.899999997694,73.74,1.23511
1135,65,7812.5,1709.099999999541,66.709,0.84646
1137,59,937.5,2047.4999999992333,61.047,0.22575
1137,60,11250.0,1047.5000000001428,61.048,0.22575
1139,54,625.0,1291.6999999999207,55.292,0.07903
1140,74,625.0,5112.100000001066,79.112,0.76105
1141,112,1562.5,904.9000000001372,112.905,0.02828
1143,84,4062.5,2715.5999999986257,86.716,1.11075
1145,84,1406.25,7086.000000008247,91.086,1.38976
1146,60,937.5,2018.7999999992594,62.019,0.24756
1147,58,2031.25,28.500000000000135,58.029,0.00116
1148,85,1875.0,6522.300000006197,91.522,2.06809
1149,58,8125.0,673.8000000000847,58.674,0.10948
1150,130,312.5,1725.7999999995259,131.726,0.04708
1154,101,3593.75,976.3000000001534,101.976,0.07017
1155,60,3281.25,2041.7999999992385,62.042,0.24117
1158,101,312.5,2148.899999999141,103.149,0.1668
1162,86,4218.75,3091.6999999982836,89.092,0.73109
1163,123,1406.25,7.499999999999989,123.007,0.00021
1165,136,5468.75,703.8000000000915,136.704,0.07698
1167,57,2968.75,688.8000000000881,57.689,0.04089
1168,129,1093.75,1343.5999999998735,130.344,0.08414
1169,57,3906.25,116.19999999999767,57.116,0.00907
1170,102,5000.0,968.7000000001517,102.969,0.09687
1172,68,1250.0,2725.6999999986165,70.726,0.57784
1175,59,156.25,1780.4999999994761,60.78,0.15189
1175,60,9375.0,780.5000000001089,60.781,0.15189
1177,51,937.5,2253.8999999990456,53.254,0.11079
1179,75,625.0,3546.7999999978697,78.547,1.10934
1180,63,625.0,4075.5999999973887,67.076,0.73481
1182,51,937.5,476.2000000000398,51.476,0.00893
1183,58,10000.0,92.49999999999902,58.093,0.01849
1185,54,2812.5,1363.999999999855,55.364,0.195
1188,57,6250.0,244.69999999999038,57.245,0.03058
1190,103,5937.5,2046.2999999992344,105.046,0.50525
1193,71,1250.0,2325.3999999989805,73.325,0.33125
1196,82,1093.75,3551.799999997865,85.552,0.95304
1197,88,468.75,2375.7999999989347,90.376,0.54029
1199,70,312.5,5380.700000002043,75.381,0.79684
1201,133,1562.5,1788.0999999994692,134.788,0.15684
1203,121,937.5,2126.1999999991617,123.126,0.16473
1204,58,3750.0,317.2000000000036,58.317,0.02379
1206,65,2343.75,3241.0999999981477,68.241,0.5801
1207,194,156.25,3064.899999998308,197.065,0.04074
1208,81,1250.0,14.299999999999965,81.014,0.00036
1213,123,4843.75,7.599999999999989,123.008,0.00074
1217,59,5156.25,277.29999999999455,59.277,0.02859
1222,81,312.5,812.1000000001161,81.812,0.00508
1223,60,1250.0,1076.2000000001167,61.076,0.09284
1224,84,468.75,4097.199999997374,88.097,0.66097
1227,63,18437.5,441.70000000003193,63.442,0.16285
1228,85,1875.0,3038.0999999983324,88.038,0.61858
1231,108,3437.5,489.20000000004273,108.489,0.03363
1232,61,5468.75,1046.7000000001435,62.047,0.1471
1233,105,5937.5,1238.3999999999692,106.238,0.30573
1234,80,7500.0,3251.999999998138,83.252,0.73939
1235,98,781.25,2279.699999999022,100.28,0.33493
1238,52,2031.25,244.3999999999904,52.244,0.00993
1240,104,937.5,1470.0999999997584,105.47,0.05547
1243,66,625.0,4191.799999997718,70.192,0.41356
1244,141,6562.5,279.7999999999951,141.28,0.03672
1245,83,156.25,5545.300000002642,88.545,1.63681
1246,77,1875.0,2597.0999999987334,79.597,0.49954
1247,107,5000.0,2279.3999999990224,109.279,0.56536
1249,51,625.0,751.7000000001024,51.752,0.0094
1252,60,781.25,4262.199999997974,64.262,0.6621
1254,60,937.5,1156.6000000000436,61.157,0.12197
1255,140,1093.75,1100.8000000000943,141.101,0.02849
1256,76,1406.25,3172.0999999982105,79.172,0.72176
1257,57,2968.75,939.000000000145,57.939,0.05575
1258,56,6406.25,163.399999999995,56.163,0.02093
1259,131,156.25,1586.099999999653,132.586,0.01411
1260,59,2812.5,1025.5000000001628,60.026,0.07564
1261,54,2343.75,1016.2000000001625,55.016,0.05401
1262,60,625.0,2076.9999999992065,62.077,0.06563
1263,61,1562.5,1104.8000000000907,62.105,0.05874
1269,101,6093.75,1490.1999999997402,102.49,0.3011
1272,109,156.25,2279.3999999990224,111.279,0.05845
1274,59,2031.25,1060.500000000131,60.061,0.05384
1274,60,8906.25,60.50000000000059,60.06,0.05384
1275,81,781.25,5058.700000000872,86.059,0.63856
1278,53,468.75,2006.8999999992702,55.007,0.05848
1279,133,156.25,457.5000000000355,133.458,0.00143
1280,88,937.5,3496.4999999979154,91.496,0.92208
1280,91,49843.75,496.5000000000444,91.497,0.92208
1281,91,937.5,4820.100000000004,95.82,1.33867
1285,106,5937.5,1344.4999999998727,107.344,0.37602
1285,107,31406.25,344.50000000000983,107.345,0.37602
1287,126,1718.75,90.29999999999914,126.09,0.0031
1288,69,2812.5,2513.4999999988095,71.513,0.94822
1288,71,31250.0,513.5000000000482,71.514,0.94822
1294,73,1406.25,2820.3999999985303,75.82,1.12748
1296,59,625.0,1252.6999999999562,60.253,0.06066
1297,138,625.0,1266.8999999999432,139.267,0.04002
1299,118,156.25,1340.899999999876,119.341,0.08088
1300,143,1875.0,307.20000000000135,143.307,0.01152
1301,62,13906.25,24.00000000000007,62.024,0.00665
1304,111,156.25,2008.9999999992683,113.009,0.03047
1305,86,937.5,9.699999999999982,86.01,0.00018
1306,59,4218.75,265.49999999999187,59.265,0.0224
1307,127,8437.5,6.199999999999994,127.006,0.00104
1308,57,10312.5,327.80000000000604,57.328,0.06761
1310,50,1406.25,2161.29999999913,52.161,0.10917
1311,57,781.25,1861.999999999402,58.862,0.19879
1314,63,7500.0,700.0000000000906,63.7,0.10499
1315,107,156.25,2251.399999999048,109.251,0.33384
1318,85,781.25,25.900000000000098,85.026,0.0004
1319,56,6562.5,148.99999999999582,56.149,0.01956
1322,125,2812.5,576.0000000000624,125.576,0.0324
1323,91,1406.25,3337.8999999980597,94.338,0.57674
1324,81,2343.75,3246.5999999981427,84.247,0.73556
1329,64,3437.5,2663.699999998673,66.664,1.03478
1331,120,1718.75,1878.0999999993874,121.878,0.12493
1334,67,4531.25,2229.7999999990675,69.23,0.57644
1335,101,1406.25,4430.399999998586,105.43,0.92605
1339,92,3125.0,1527.1999999997065,93.527,0.23875
1340,122,312.5,2535.799999998789,124.536,0.10346
1342,91,1093.75,4008.19999999745,95.008,0.83414
1343,59,1718.75,1054.1000000001368,60.054,0.06952
1344,53,312.5,1084.3000000001093,54.084,0.0102
1345,81,937.5,3620.7999999978024,84.621,1.09253
1347,137,781.25,927.5000000001423,137.928,0.01449
1351,66,468.75,7246.500000008831,73.247,1.15062
1351,69,4687.5,4246.499999997917,73.246,1.15062
1352,58,937.5,1037.5000000001519,59.038,0.05127
1355,82,2343.75,3204.699999998181,85.205,0.73372
1357,131,937.5,6.799999999999992,131.007,0.00013
1358,61,1562.5,2664.0999999986725,63.664,0.52035
1360,152,312.5,750.9000000001022,152.751,0.00469
1362,53,1875.0,275.09999999999405,53.275,0.01032
1364,93,781.25,3677.099999997751,96.677,0.8357
1366,85,1406.25,115.7999999999977,85.116,0.00326
1369,79,937.5,4002.4999999974552,83.002,0.58072
1369,82,59062.5,1002.5000000001594,83.003,0.58072
1373,72,312.5,3021.799999998347,75.022,0.41837
1375,137,2343.75,1049.2000000001412,138.049,0.05916
1376,78,625.0,3343.299999998055,81.343,0.80911
1378,67,1093.75,721.8000000000956,67.722,0.01579
1382,139,781.25,1163.1000000000377,140.163,0.02378
1385,83,937.5,5133.300000001143,88.133,0.98228
1388,151,781.25,706.8000000000922,151.707,0.01104
1389,92,3281.25,5841.900000003721,97.842,2.09038
1391,166,781.25,382.7000000000185,166.383,0.00598
1393,131,312.5,2930.2999999984304,133.93,0.08939
1395,53,781.25,1599.4999999996407,54.599,0.07182
1395,54,3906.25,599.5000000000678,54.6,0.07182
1396,87,4375.0,2467.699999998851,89.468,0.78648
1397,68,937.5,2933.4999999984275,70.933,0.76006
1397,70,16406.25,933.5000000001437,70.934,0.76006
1398,57,1406.25,1072.60000000012,58.073,0.04558
1400,64,3750.0,2182.4999999991105,66.182,0.51488
1400,65,12031.25,1182.50000000002,66.183,0.51488
1405,66,1250.0,1139.1000000000595,67.139,0.0906
1409,50,312.5,2256.799999999043,52.257,0.07326
1410,53,156.25,3071.9999999983015,56.072,0.07282
1413,121,1875.0,1273.1999999999375,122.273,0.09981
1414,88,937.5,98.49999999999868,88.099,0.00185
1416,72,2500.0,4527.899999998941,76.528,1.30374
1417,55,625.0,1277.5999999999335,56.278,0.07062
1418,133,1562.5,1233.8999999999733,134.234,0.06121
1419,126,625.0,1800.5999999994579,127.801,0.09255
1420,112,2343.75,4028.899999997431,116.029,0.49959
1421,70,1406.25,4338.499999998252,74.338,0.80195
1421,74,55468.75,338.50000000000847,74.339,0.80195
1423,114,625.0,4819.500000000002,118.82,1.18113
1423,115,2343.75,3819.4999999976217,118.819,1.18113
1424,131,156.25,1830.7999999994304,132.831,0.09399
1425,69,2187.5,1898.399999999369,70.898,0.2515
1426,63,7500.0,68.70000000000037,63.069,0.0103
1429,57,4218.75,801.3000000001136,57.801,0.06761
1433,51,625.0,2234.1999999990635,53.234,0.12403
1437,83,6718.75,2854.5999999984992,85.855,1.33357
1438,58,625.0,905.5000000001373,58.906,0.01132
1440,148,468.75,23.400000000000063,148.023,0.00022
1442,58,1875.0,1382.1999999998384,59.382,0.35875
1445,157,1406.25,85.7999999999994,157.086,0.00241
1446,97,312.5,3364.099999998036,100.364,0.3736
1447,93,1875.0,3869.499999997576,96.869,1.44902
1447,96,50156.25,869.5000000001291,96.87,1.44902
1449,101,937.5,2610.2999999987214,103.61,0.83616
1452,59,17656.25,1.2,59.001,0.0004
1455,105,1250.0,3037.8999999983325,108.038,0.11048
1460,88,468.75,5238.700000001527,93.239,1.11025
1467,109,1250.0,3911.299999997538,112.911,1.01658
1468,76,781.25,2743.9999999986,78.744,0.313
1469,128,781.25,2430.0999999988853,130.43,0.34163
1471,86,1718.75,2912.6999999984464,88.913,1.14445
1474,116,2968.75,1423.4999999998008,117.423,0.12685
1474,117,5000.0,423.5000000000278,117.424,0.12685
1475,145,937.5,579.5000000000632,145.58,0.01086
1476,78,937.5,3295.4999999980982,81.295,0.81735
1476,81,95781.25,295.4999999999987,81.296,0.81735
1479,146,2656.25,382.00000000001836,146.382,0.02029
1480,101,1562.5,3157.5999999982237,104.158,0.7203
1482,56,3750.0,17.999999999999986,56.018,0.00135
1487,88,625.0,4094.6999999973714,92.095,0.63765
1488,90,2968.75,3207.899999998178,93.208,0.74406
1490,77,468.75,6221.500000005102,83.222,0.82228
1490,79,1093.75,4221.499999997826,83.221,0.82228
1492,81,1562.5,4363.899999998344,85.364,0.88094
1494,148,781.25,4.899999999999999,148.005,8e-05
1495,67,2500.0,4.200000000000001,67.004,0.00021
1496,52,5000.0,767.700000000106,52.768,0.07677
1502,154,2187.5,1150.8000000000488,155.151,0.05883
1503,73,1250.0,2349.4999999989586,75.349,0.61684
1503,75,44062.5,349.50000000001097,75.35,0.61684
1510,78,5156.25,3164.5999999982173,81.165,0.71443
1511,102,1093.75,5679.700000003131,107.68,1.31491
1512,71,1718.75,1323.0999999998921,72.323,0.16258
1513,58,1250.0,116.79999999999764,58.117,0.00292
1514,102,2031.25,2710.4999999986303,104.71,0.25558
1514,104,4218.75,710.500000000093,104.711,0.25558
1515,79,937.5,2499.0999999988226,81.499,0.7116
1518,53,1093.75,619.2000000000722,53.619,0.01354
1519,102,312.5,3452.2999999979556,105.452,0.30925
1520,89,1718.75,3001.6999999983655,92.002,0.499
1523,134,625.0,2493.999999998827,136.494,0.09322
1525,140,468.75,1130.2000000000676,141.13,0.01344
1526,130,156.25,1730.6999999995214,131.731,0.01911
1527,76,5312.5,2038.2999999992417,78.038,0.43089
1528,84,1093.75,4046.9999999974148,88.047,0.87455
1530,148,625.0,2068.899999999214,150.069,0.04073
1533,58,11562.5,137.89999999999645,58.138,0.03187
1536,87,625.0,3371.399999998029,90.371,0.64327
1538,294,312.5,538.4000000000539,294.538,0.00336
1539,68,625.0,2327.6999999989785,70.328,0.19772
1541,127,1250.0,4077.499999997387,131.077,0.80175
1541,130,6718.75,1077.5000000001155,131.078,0.80175
1543,70,156.25,5490.800000002444,75.491,0.92161
1549,163,781.25,1522.0999999997111,164.522,0.03194
1550,152,468.75,13.799999999999967,152.014,0.00013
1551,87,1093.75,3162.9999999982188,90.163,0.45998
1552,56,625.0,233.49999999999102,56.233,0.00292
1559,116,468.75,3923.9999999975266,119.924,0.2287
1560,110,3906.25,1641.1999999996028,111.641,0.30053
1561,105,468.75,4645.6999999993695,109.646,1.71011
1566,73,10625.0,9.399999999999983,73.009,0.002
1568,75,28125.0,1022.5000000001639,76.023,0.22354
1568,76,111718.75,22.50000000000005,76.022,0.22354
1569,187,625.0,1178.3000000000238,188.178,0.02141
1572,200,1093.75,428.10000000002884,200.428,0.00936
1573,158,625.0,6.099999999999994,158.006,8e-05
1574,65,7968.75,114.59999999999776,65.115,0.01826
1575,126,937.5,3453.999999997954,129.454,0.22663
1580,84,2968.75,2092.899999999192,86.093,0.36747
1582,164,156.25,1014.000000000162,165.014,0.00326
1583,105,625.0,2636.099999998698,107.636,0.47453
1588,83,3593.75,1659.0999999995865,84.659,0.43024
1590,53,312.5,10.599999999999978,53.011,7e-05
1592,149,2968.75,95.89999999999883,149.096,0.00569
1595,53,3281.25,547.5000000000559,53.548,0.03593
1598,143,312.5,2622.79999999871,145.623,0.1052
1600,130,468.75,1377.7999999998424,131.378,0.06367
1601,100,312.5,4109.299999997418,104.109,0.7029
1603,167,625.0,2599.699999998731,169.6,0.08623
1604,144,2812.5,455.5000000000351,144.456,0.02562
1605,140,312.5,3773.4999999976635,143.773,0.14285
1605,142,156.25,2773.499999998573,144.773,0.14285
1605,144,5000.0,773.5000000001073,144.774,0.14285
1606,151,625.0,1000.3000000001589,152.0,0.01252
1608,80,312.5,3333.199999998064,83.333,0.65037
1614,51,1093.75,1599.5999999996407,52.6,0.11556
1615,155,781.25,2295.4999999990077,157.295,0.10014
1615,157,2656.25,295.4999999999987,157.296,0.10014
1616,69,625.0,2242.299999999056,71.242,0.47213
1618,50,625.0,554.1000000000574,50.554,0.00693
1620,73,1718.75,3.0000000000000013,73.003,0.0001
1623,181,781.25,93.99999999999893,181.094,0.00147
1624,181,1093.75,868.800000000129,181.869,0.019
1625,175,1562.5,1798.4999999994598,176.798,0.07866
1625,176,1406.25,798.500000000113,176.799,0.07866
1627,155,781.25,44.40000000000036,155.044,0.00069
1628,92,2812.5,3458.39999999795,95.458,0.97287
1629,94,3125.0,2662.499999998674,96.662,0.98442
1629,96,34687.5,662.5000000000821,96.663,0.98442
1630,82,1250.0,2812.5999999985374,84.813,1.09884
1631,84,312.5,7269.300000008914,91.269,1.76654
1632,61,3281.25,166.9999999999948,61.167,0.01095
1635,72,2343.75,2328.199999998978,74.328,0.56114
1639,122,781.25,2321.599999998984,124.322,0.18139
1641,73,3437.5,0.7,73.001,4e-05
1643,73,625.0,1985.9999999992892,74.986,0.2405
1645,147,468.75,2096.4999999991887,149.096,0.09852
1645,148,1562.5,1096.5000000000982,149.097,0.09852
1647,178,312.5,2881.299999998475,180.881,0.15025
1649,107,937.5,3394.499999998008,110.394,0.63317
1649,110,27656.25,394.5000000000212,110.395,0.63317
1650,122,625.0,2035.699999999244,124.036,0.0394
1652,127,1093.75,2646.3999999986886,129.646,0.20888
1653,89,1250.0,4991.100000000626,93.991,1.51652
1655,115,1093.75,4376.699999998391,119.377,1.0538
1656,86,5625.0,2151.7999999991384,88.152,0.65483
1657,168,156.25,1597.6999999996424,169.598,0.01993
1662,160,468.75,768.4000000001062,160.768,0.0072
1663,134,4218.75,1197.4000000000065,135.197,0.12631
1666,82,312.5,3532.199999997883,85.532,0.78801
1668,62,1093.75,1043.2000000001467,63.043,0.03199
1669,80,2500.0,2590.2999999987396,82.59,0.7877
1672,158,625.0,1015.6000000001624,159.016,0.01337
1679,52,156.25,1174.3000000000275,53.174,0.04723
1680,126,937.5,3722.49999999771,129.722,0.35126
1680,129,4375.0,722.5000000000957,129.723,0.35126
1681,93,625.0,6094.50000000464,99.095,1.27907
1681,95,5625.0,4094.4999999973716,99.094,1.27907
1682,218,468.75,1085.3000000001084,219.085,0.01151
1684,79,2343.75,1516.1999999997165,80.516,0.12107
1685,130,156.25,4170.29999999764,134.17,0.47187
1689,115,5156.25,1001.5000000001592,116.002,0.10352
1689,116,8593.75,1.5000000000000002,116.001,0.10352
1690,82,1718.75,2064.6999999992177,84.065,0.2682
1694,91,1875.0,3544.7999999978715,94.545,1.26803
1697,126,2187.5,4129.09999999749,130.129,0.26116
1698,73,8281.25,217.29999999999194,73.217,0.03597
1699,163,1093.75,963.3000000001505,163.963,0.02107
1700,169,1718.75,102.79999999999843,169.103,0.00353
1701,126,312.5,3514.0999999978994,129.514,0.39427
1703,149,312.5,3328.599999998068,152.329,0.04661
1703,153,2187.5,328.6000000000062,153.329,0.04661
1704,144,156.25,2555.599999998771,146.556,0.10313
1707,128,2656.25,2263.499999999037,130.263,0.31933
1709,77,156.25,8602.500000013764,85.603,1.69374
1709,81,3750.0,4602.499999999212,85.602,1.69374
1712,49,1406.25,1326.8999999998887,50.327,0.04549
1714,73,781.25,662.300000000082,73.662,0.01035
1716,170,3125.0,39.50000000000029,170.04,0.00246
1717,51,3125.0,592.2000000000661,51.592,0.03701
1718,139,1875.0,3912.8999999975367,142.913,0.57033
1719,102,156.25,6140.500000004808,108.141,1.63429
1719,104,5156.25,4140.499999997532,108.14,1.63429
1720,85,13906.25,2008.6999999992686,87.009,0.38834
1723,68,1562.5,949.9000000001474,68.95,0.02968
1724,75,10156.25,6.5999999999999925,75.007,0.00133
1725,75,625.0,1823.0999999994374,76.823,0.08452
1726,183,1718.75,922.5000000001412,183.923,0.03171
1727,136,312.5,3420.2999999979847,139.42,0.09746
1728,129,2656.25,568.6000000000607,129.569,0.0302
1729,138,312.5,3997.9999999974593,141.998,0.04372
1729,140,156.25,2997.999999998369,142.998,0.04372
1730,75,937.5,160.39999999999517,75.16,0.00301
1732,127,625.0,3085.2999999982894,130.085,0.12315
1732,129,937.5,2085.299999999199,131.085,0.12315
1734,219,156.25,2482.3999999988378,221.482,0.12341
1736,154,156.25,2039.3999999992407,156.039,0.05487
1738,196,1718.75,2.1000000000000005,196.002,7e-05
1741,83,6562.5,754.1000000001029,83.754,0.09897
1742,87,1562.5,3444.399999997963,90.444,0.95196
1743,53,937.5,320.6000000000044,53.321,0.00601
1747,81,5312.5,802.3000000001139,81.802,0.08524
1748,172,781.25,1000.800000000159,173.001,0.01567
1749,175,312.5,4566.09999999908,179.566,0.20636
1750,52,1093.75,186.59999999999368,52.187,0.00408
1751,55,2343.75,5.899999999999995,55.006,0.00027
1752,129,3593.75,1242.3999999999655,130.242,0.17714
1753,115,937.5,4511.699999998882,119.512,1.56883
1755,159,2968.75,495.6000000000442,159.496,0.02942
1756,51,781.25,1275.3999999999355,52.275,0.04402
1758,128,312.5,4016.099999997443,132.016,0.88164
1761,77,2500.0,176.99999999999423,77.177,0.00885
1762,83,7031.25,2424.89999999889,85.425,0.81811
1764,114,625.0,6315.3000000054435,120.315,0.89564
1766,86,5781.25,1162.9000000000378,87.163,0.20314
1767,194,3593.75,16.79999999999997,194.017,0.0012
1768,51,1250.0,1484.1999999997456,52.484,0.11427
1770,162,1250.0,1038.500000000151,163.039,0.02789
1770,163,2500.0,38.50000000000028,163.038,0.02789
1772,83,1250.0,1302.0999999999112,84.302,0.10429
1776,146,312.5,2313.4999999989914,148.313,0.11166
1776,148,4375.0,313.5000000000028,148.314,0.11166
1777,88,1406.25,3150.1999999982304,91.15,0.56088
1781,101,781.25,5029.7000000007665,106.03,1.48386
1783,128,781.25,2543.499999998782,130.543,0.65659
1783,130,47343.75,543.500000000055,130.544,0.65659
1784,56,4531.25,3.0000000000000013,56.003,0.00026
1789,183,312.5,2582.9999999987463,185.583,0.05181
1793,131,1406.25,3367.7999999980325,134.368,0.46852
1795,144,1562.5,1583.9999999996548,145.584,0.09147
1798,74,156.25,1094.6000000001,75.095,0.01405
1799,192,312.5,1433.4999999997917,193.433,0.03199
1799,193,2656.25,433.50000000003007,193.434,0.03199
1802,133,937.5,1760.799999999494,134.761,0.06629
1803,169,1875.0,575.4000000000623,169.575,0.02158
1805,177,1406.25,665.3000000000827,177.665,0.01871
1808,82,4375.0,1230.3999999999764,83.23,0.27036
1809,156,156.25,2342.0999999989654,158.342,0.12779
1810,77,10312.5,0.1,77.0,1e-05
1811,84,2343.75,484.90000000004176,84.485,0.02273
1812,86,937.5,2229.199999999068,88.229,0.45581
1813,164,781.25,2022.0999999992564,166.022,0.04053
1815,50,156.25,2263.099999999037,52.263,0.11921
1816,238,468.75,49.30000000000043,238.049,0.00046
1817,99,156.25,4303.499999998125,103.303,1.15692
1818,182,937.5,379.2000000000177,182.379,0.00711
1822,127,1250.0,1893.999999999373,128.894,0.1144
1823,83,2343.75,168.7999999999947,83.169,0.00791
1824,54,1093.75,75.49999999999999,54.075,0.00165
1825,227,156.25,419.6000000000269,227.42,0.00131
1826,126,156.25,4103.999999997399,130.104,0.24704
1831,82,2343.75,3777.29999999766,85.777,1.50054
1833,86,625.0,2544.0999999987816,88.544,0.50658
1837,151,312.5,3448.399999997959,154.448,0.16121
1839,136,5000.0,483.10000000004135,136.483,0.04831
1840,246,625.0,3.800000000000002,246.004,5e-05
1841,90,3437.5,2445.899999998871,92.446,0.79033
1845,51,4062.5,1041.3000000001484,52.041,0.10277
1847,87,937.5,1341.5999999998753,88.342,0.10094
1848,93,4843.75,1131.5000000000664,94.132,0.19506
1850,137,1250.0,2171.89999999912,139.172,0.10131
1851,186,781.25,744.1000000001006,186.744,0.01163
1853,97,1406.25,5530.000000002587,102.53,1.2303
1856,163,468.75,1333.5999999998826,164.334,0.02605
1859,130,2656.25,1229.4999999999773,131.229,0.08898
1859,131,5156.25,229.49999999999125,131.23,0.08898
1861,50,1250.0,995.1000000001577,50.995,0.02488
1863,179,625.0,1267.5999999999426,180.268,0.04678
1864,127,625.0,7999.000000011569,134.999,0.95273
1866,182,156.25,2227.6999999990694,184.228,0.03255
1867,53,4062.5,219.8999999999918,53.22,0.01786
1869,136,1250.0,3409.4999999979946,139.409,0.48107
1869,139,5000.0,409.5000000000246,139.41,0.48107
1870,133,1250.0,4045.699999997416,137.046,0.42268
1872,186,312.5,1149.8000000000497,187.15,0.01514
