FID,height,area,Additional_water,Ponding_level,Average_ponding_depth
1971,92,7031.25,481.80000000004105,92.482,0.06775
1974,54,5468.75,4.000000000000002,54.004,0.00043
1975,218,156.25,3152.0999999982287,221.152,0.05468
1976,193,781.25,1342.2999999998747,194.342,0.04878
1977,131,2031.25,2237.1999999990608,133.237,0.18508
1978,54,1093.75,73.80000000000008,54.074,0.00161
1980,88,781.25,1205.9999999999986,89.206,0.04137
1982,91,10468.75,26.80000000000011,91.027,0.0056
1985,136,2500.0,4385.699999998424,140.386,1.42291
1990,250,156.25,1849.5999999994133,251.85,0.01374
1992,90,2656.25,795.2000000001123,90.795,0.04224
1994,52,156.25,1076.1000000001168,53.076,0.01311
1995,142,781.25,4688.399999999525,146.688,1.26169
1999,630,312.5,2928.1999999984323,632.928,0.02723
1999,634,156.25,928.2000000001425,634.928,0.02723
2001,188,625.0,1754.4999999994998,189.754,0.05494
2001,189,2187.5,754.500000000103,189.755,0.05494
2004,286,156.25,1238.1999999999694,287.238,0.00461
2006,53,1250.0,127.49999999999703,53.127,0.00319
2008,246,156.25,2278.799999999023,248.279,0.01199
2008,251,156.25,278.7999999999949,251.279,0.01199
2013,150,625.0,4069.0999999973947,154.069,0.13439
2015,133,4062.5,720.3000000000952,133.72,0.05852
2016,158,937.5,4137.19999999752,162.137,0.23405
2019,165,3125.0,1389.099999999832,166.389,0.15489
2022,51,1093.75,976.7000000001535,51.977,0.02136
2026,224,1250.0,1351.799999999866,225.352,0.04478
2027,104,625.0,5049.700000000839,109.05,0.81173
2029,171,312.5,1379.8999999998405,172.38,0.02049
2030,101,312.5,5627.700000002942,106.628,1.58368
2033,156,781.25,2237.99999999906,158.238,0.06681
2037,303,468.75,11.999999999999973,303.012,0.00011
2038,181,781.25,1005.30000000016,182.005,0.01616
2039,138,1406.25,2858.9999999984952,140.859,0.23109
2050,88,937.5,1453.099999999774,89.453,0.16742
2053,96,937.5,1501.1999999997302,97.501,0.12525
2054,93,625.0,206.99999999999253,93.207,0.00259
2058,370,468.75,406.700000000024,370.407,0.00381
2061,266,781.25,677.1000000000854,266.677,0.01058
2063,155,156.25,2814.4999999985357,157.814,0.07359
2063,157,3281.25,814.5000000001166,157.815,0.07359
2065,221,156.25,2955.6999999984073,223.956,0.04535
2066,294,312.5,3024.399999998345,297.024,0.05404
2067,51,468.75,354.100000000012,51.354,0.00332
2068,151,625.0,2723.899999998618,153.724,0.18864
2072,160,1093.75,3930.099999997521,163.93,0.54457
2074,255,156.25,2383.9999999989273,257.384,0.02955
2075,160,937.5,2565.0999999987625,162.565,0.12037
2078,242,156.25,3372.799999998028,245.373,0.04173
2083,117,156.25,5679.200000003129,122.679,1.02696
2086,113,2187.5,3852.299999997592,116.852,1.6199
2087,144,937.5,3372.799999998028,147.373,0.35329
2090,376,156.25,1336.49999999988,377.336,0.00523
2090,378,156.25,336.500000000008,378.337,0.00523
2092,285,156.25,3613.1999999978093,288.613,0.05424
2093,141,1250.0,2113.1999999991735,143.113,0.12705
2094,368,156.25,12.599999999999971,368.013,4e-05
2095,185,2343.75,1246.5999999999617,186.247,0.07384
2101,97,1562.5,1745.0999999995083,98.745,0.19656
2102,93,937.5,1064.3000000001275,94.064,0.05088
2103,183,312.5,2368.4999999989413,185.368,0.05313
2103,185,1718.75,368.5000000000153,185.369,0.05313
2104,90,5468.75,357.6000000000128,90.358,0.0391
2105,97,1250.0,2896.799999998461,99.897,1.00331
2106,102,625.0,2026.4999999992524,104.026,0.24771
2106,103,9843.75,1026.500000000162,104.027,0.24771
2109,269,312.5,1064.800000000127,270.065,0.00989
2110,150,625.0,2911.6999999984473,152.912,0.19925
2111,148,1562.5,3063.2999999983094,151.063,0.23255
2112,109,5625.0,1703.699999999546,110.704,0.57644
2113,54,20468.75,0.5,54.001,0.00018
2114,125,1718.75,3805.899999997634,128.806,0.49348
2116,310,312.5,1277.7999999999333,311.278,0.00972
2117,176,468.75,1742.2999999995109,177.742,0.04649
2118,151,1093.75,1188.8000000000143,152.189,0.05904
2120,110,4062.5,1713.9999999995366,111.714,0.32221
2123,156,312.5,4056.0999999974065,160.056,0.30102
2126,52,6406.25,299.29999999999956,52.299,0.03834
2128,87,1562.5,1081.5000000001119,88.082,0.05492
2129,272,781.25,1067.8000000001243,273.068,0.01795
2130,87,3437.5,525.700000000051,87.526,0.03614
2133,176,156.25,2336.79999999897,178.337,0.04502
2136,438,156.25,2097.099999999188,440.097,0.01119
2138,430,625.0,690.5000000000884,430.691,0.00863
2139,386,312.5,2307.299999998997,388.307,0.02139
2140,54,625.0,99.59999999999862,54.1,0.00124
2142,93,625.0,1730.7999999995213,94.731,0.081
2144,277,312.5,2619.8999999987127,279.62,0.06268
2145,102,5625.0,1220.5999999999854,103.221,0.17383
2148,127,1250.0,4302.29999999812,131.302,0.63934
2150,307,625.0,1127.1000000000704,308.127,0.01845
2151,292,156.25,2454.599999998863,294.455,0.02386
2151,295,781.25,454.60000000003487,295.455,0.02386
2153,52,312.5,104.99999999999831,52.105,0.00066
2157,197,312.5,3585.2999999978347,200.585,0.0785
2159,94,1718.75,1754.2999999995,95.754,0.15458
2162,306,1718.75,227.19999999999138,306.227,0.00781
2163,316,625.0,759.6000000001042,316.76,0.00949
2166,204,781.25,1591.499999999648,205.591,0.0415
2166,205,1406.25,591.5000000000659,205.592,0.0415
2167,331,781.25,1468.1999999997602,332.468,0.03757
2172,158,937.5,3437.599999997969,161.438,0.31504
2178,99,312.5,1361.9999999998568,100.362,0.04697
2179,282,625.0,1179.9000000000224,283.18,0.02431
2180,128,1875.0,3818.999999997622,131.819,0.54652
2181,115,2656.25,3737.1999999976965,118.737,1.68959
2187,100,3437.5,856.4000000001262,100.856,0.05888
2189,347,937.5,732.9000000000981,347.733,0.01374
2190,290,937.5,564.0000000000597,290.564,0.01057
2191,57,1406.25,502.8000000000458,57.503,0.01414
2193,168,468.75,5385.1000000020595,173.385,0.31088
2194,99,1562.5,1907.6999999993604,100.908,0.1986
2196,132,1406.25,4426.399999998572,136.426,0.47755
2197,125,2812.5,4086.9999999973784,129.087,1.14209
2201,141,312.5,3101.8999999982743,144.102,0.23867
2202,167,2187.5,1646.399999999598,168.646,0.09021
2206,78,1406.25,7.499999999999989,78.007,0.00021
2208,91,937.5,1713.8999999995367,92.714,0.10129
2209,77,3437.5,2.0000000000000004,77.002,0.00013
2210,309,4843.75,79.89999999999974,309.08,0.00773
2212,314,781.25,366.4000000000148,314.366,0.00572
2213,90,7031.25,1077.8000000001152,91.078,0.19676
2214,179,312.5,3952.399999997501,182.952,0.27053
2215,339,937.5,196.39999999999313,339.196,0.00368
2220,317,781.25,490.7000000000431,317.491,0.00767
2221,316,937.5,1052.2000000001385,317.052,0.02038
2223,81,781.25,29.800000000000153,81.03,0.00046
2226,205,2187.5,1568.399999999669,206.568,0.1219
2227,118,781.25,2390.2999999989215,120.39,0.6339
2230,305,2031.25,772.6000000001071,305.773,0.03138
2231,250,312.5,1040.1000000001495,251.04,0.00725
2232,162,156.25,3083.8999999982907,165.084,0.03466
2235,152,1406.25,3333.6999999980635,155.334,0.26151
2237,156,1562.5,3033.3999999983366,159.033,0.23333
2238,127,312.5,5894.000000003911,132.894,0.3063
2240,161,625.0,3310.6999999980844,164.311,0.24554
2243,112,1562.5,1183.0000000000196,113.183,0.04954
2244,267,156.25,1643.299999999601,268.643,0.00715
2245,324,4687.5,224.8999999999915,324.225,0.02108
2246,234,156.25,2556.79999999877,236.557,0.02677
2248,340,937.5,806.3000000001148,340.806,0.01512
2249,189,2500.0,2532.3999999987923,191.532,0.21049
2250,92,312.5,2760.399999998585,94.76,0.07239
2251,80,1875.0,20.600000000000023,80.021,0.00077
2254,323,625.0,1974.5999999992996,324.975,0.05514
2255,104,937.5,2913.299999998446,106.913,1.05823
2260,382,156.25,228.6999999999913,382.229,0.00071
2261,221,312.5,1161.500000000039,222.162,0.00877
2261,222,468.75,161.4999999999951,222.161,0.00877
2262,143,2187.5,3051.79999999832,146.052,0.43772
2263,51,937.5,249.5999999999901,51.25,0.00468
2264,170,625.0,3371.599999998029,173.372,0.29183
2265,51,625.0,18.499999999999993,51.019,0.00023
2266,80,21718.75,0.2,80.0,7e-05
2267,98,312.5,2328.199999998978,100.328,0.07437
2268,216,468.75,2113.4999999991733,218.113,0.04772
2268,217,1093.75,1113.5000000000828,218.114,0.04772
2270,304,468.75,1729.3999999995226,305.729,0.02305
2271,354,156.25,1396.899999999825,355.397,0.03413
2272,367,156.25,4547.999999999014,371.548,0.10158
2274,217,1875.0,1743.0999999995101,218.743,0.09555
2275,74,1250.0,5.299999999999997,74.005,0.00013
2281,59,156.25,356.10000000001247,59.356,0.00111
2282,102,7812.5,1074.800000000118,103.075,0.19505
2285,102,4687.5,890.800000000134,102.891,0.08351
2286,175,1093.75,4066.0999999973974,179.066,0.27781
2289,383,156.25,777.7000000001083,383.778,0.00243
2290,371,312.5,363.7000000000142,371.364,0.00227
2291,172,3437.5,1280.399999999931,173.28,0.1362
2292,328,156.25,2125.899999999162,330.126,0.01252
2292,330,156.25,1125.9000000000715,331.126,0.01252
2293,111,4062.5,44.50000000000036,111.044,0.00361
2294,74,5156.25,1.3,74.001,0.00013
2296,294,1250.0,818.5000000001176,294.819,0.02046
2297,123,156.25,3231.799999998156,126.232,0.31018
2298,102,937.5,2208.599999999087,104.209,0.14292
2301,92,12500.0,162.19999999999507,92.162,0.04053
2303,296,1875.0,1020.3000000001634,297.02,0.0394
2304,168,2968.75,2197.0999999990972,170.197,0.28791
2306,313,468.75,2366.3999999989433,315.366,0.06071
2310,222,312.5,1997.4999999992788,223.997,0.09041
2310,223,3906.25,997.5000000001583,223.998,0.09041
2311,119,3281.25,1371.1999999998484,120.371,0.20482
2313,133,2343.75,2250.299999999049,135.25,0.36734
2315,91,1406.25,1068.4000000001238,92.068,0.04904
2317,112,5937.5,75.00000000000001,112.075,0.00891
2323,74,781.25,80.19999999999972,74.08,0.00125
2326,354,156.25,2016.7999999992612,356.017,0.0397
2329,203,468.75,2142.599999999147,205.143,0.05489
2331,155,937.5,3645.7999999977797,158.646,0.25865
2334,137,156.25,4865.70000000017,141.866,0.31208
2336,217,468.75,1858.599999999405,218.859,0.08182
2337,134,1093.75,3789.499999997649,137.789,0.47253
2337,137,3281.25,789.500000000111,137.79,0.47253
2338,290,1562.5,1496.7999999997342,291.497,0.07782
2339,282,468.75,3087.1999999982877,285.087,0.12189
2340,211,156.25,4454.299999998673,215.454,0.09317
2341,111,1250.0,445.20000000003273,111.445,0.01113
2344,307,7031.25,987.2000000001559,307.987,0.13882
2345,159,1250.0,2033.2999999992462,161.033,0.13007
2347,202,1406.25,1186.900000000016,203.187,0.05324
2348,186,468.75,2526.299999998798,188.526,0.08091
2349,211,1406.25,1108.3000000000875,212.108,0.03591
2352,164,312.5,4055.1999999974073,168.055,0.42298
2355,353,156.25,2549.9999999987763,355.55,0.02797
2360,86,7656.25,718.9000000000949,86.719,0.11007
2366,197,1562.5,135.89999999999657,197.136,0.00424
2367,305,156.25,2521.899999998802,307.522,0.07596
2368,93,468.75,1395.3999999998264,94.395,0.03779
2369,53,312.5,505.3000000000464,53.505,0.00316
2371,129,781.25,1686.9999999995612,130.687,0.14014
2372,328,625.0,774.5000000001075,328.775,0.00968
2375,96,1875.0,1074.4000000001183,97.074,0.05051
2376,136,2968.75,2281.99999999902,138.282,0.44802
2377,126,156.25,6241.400000005175,132.241,0.76839
2378,122,312.5,1816.4999999994434,123.816,0.03176
2378,123,1250.0,816.5000000001171,123.817,0.03176
2379,191,156.25,2082.6999999992013,193.083,0.0429
2381,281,1406.25,1675.6999999995714,282.676,0.09781
2384,270,156.25,3544.6999999978716,273.545,0.08033
2385,156,1875.0,1348.7999999998688,157.349,0.08764
2386,195,1875.0,288.19999999999703,195.288,0.01081
2387,293,1093.75,1158.9000000000415,294.159,0.0318
2388,173,1718.75,1931.8999999993384,174.932,0.12465
2390,300,2500.0,1204.1000000000004,301.204,0.0787
2392,64,2343.75,33.400000000000205,64.033,0.00156
2394,111,1875.0,501.0000000000454,111.501,0.01879
2395,112,1562.5,523.7000000000505,112.524,0.01636
2399,155,2812.5,437.2000000000309,155.437,0.02459
2400,266,312.5,2330.399999998976,268.33,0.04765
2401,308,156.25,4218.299999997815,312.218,0.04119
2401,310,156.25,3218.2999999981685,313.218,0.04119
2402,288,10000.0,63.700000000000635,288.064,0.01272
2403,177,3906.25,1604.799999999636,178.605,0.1953
2404,116,156.25,1155.2000000000448,117.155,0.00846
2405,315,312.5,2839.699999998513,317.84,0.08172
2408,313,312.5,3899.0999999975493,316.899,0.08371
2417,220,156.25,1361.4999999998572,221.361,0.01442
2417,221,1406.25,361.5000000000137,221.362,0.01442
2419,184,625.0,1480.1999999997493,185.48,0.03501
2420,206,781.25,1150.4000000000492,207.15,0.02643
2422,135,8750.0,880.1000000001316,135.88,0.15401
2424,69,1718.75,16.699999999999967,69.017,0.00057
2425,329,156.25,4169.899999997639,333.17,0.23504
2426,189,468.75,1621.299999999621,190.621,0.03073
2427,70,937.5,10.399999999999979,70.01,0.00019
2434,57,9687.5,5.099999999999998,57.005,0.00098
2436,264,781.25,2253.7999999990457,266.254,0.15715
2439,126,3281.25,983.6000000001551,126.984,0.06455
2441,116,3281.25,3261.499999998129,119.261,1.21208
2442,116,1406.25,552.8000000000571,116.553,0.01554
2443,134,2812.5,1135.1000000000631,135.135,0.08791
2447,282,156.25,3180.399999998203,285.18,0.021
2447,286,156.25,180.39999999999404,286.18,0.021
2448,322,468.75,1819.6999999994405,323.82,0.01962
2449,255,1562.5,2417.199999998897,257.417,0.1748
2450,267,156.25,2586.699999998743,269.587,0.03817
2452,320,468.75,4898.60000000029,324.899,0.41241
2453,181,156.25,3215.299999998171,184.215,0.11042
2455,258,625.0,2223.1999999990735,260.223,0.11651
2456,262,156.25,2462.399999998856,264.462,0.12754
2457,405,468.75,1166.2000000000348,406.166,0.0156
2458,139,2500.0,1662.999999999583,140.663,0.15358
2460,167,156.25,2708.8999999986318,169.709,0.07828
2461,179,625.0,1419.0999999998048,180.419,0.02821
2463,145,5156.25,417.4000000000264,145.417,0.04304
2465,310,468.75,3382.2999999980193,313.382,0.21597
2468,169,3281.25,383.6000000000187,169.384,0.02517
2471,140,1718.75,1076.3000000001166,141.076,0.04843
2472,293,156.25,2134.9999999991537,295.135,0.02339
2473,238,156.25,4186.199999997698,242.186,0.1184
2473,241,1250.0,2186.199999999107,243.186,0.1184
2474,291,1093.75,2282.7999999990193,293.283,0.15968
2475,162,781.25,1472.799999999756,163.473,0.04665
2476,151,1562.5,495.2000000000441,151.495,0.01547
2481,149,3750.0,471.30000000003866,149.471,0.03534
2482,284,156.25,2451.7999999988656,286.452,0.01502
2484,265,625.0,2769.3999999985767,267.769,0.09256
2492,240,312.5,1174.1000000000276,241.174,0.02148
2493,99,781.25,8.299999999999986,99.008,0.00013
2494,292,312.5,1301.299999999912,293.301,0.01096
2496,72,6406.25,1.6000000000000003,72.002,0.0002
2497,256,468.75,5448.100000002289,261.448,0.29823
2498,155,4843.75,106.29999999999824,155.106,0.01029
2502,154,3593.75,1135.4000000000628,155.135,0.09683
2503,159,937.5,176.59999999999425,159.177,0.00331
2504,164,312.5,1179.8000000000225,165.18,0.05401
2505,176,3281.25,832.1000000001206,176.832,0.0546
2506,123,3437.5,32.9000000000002,123.033,0.00226
2512,146,156.25,2060.6999999992213,148.061,0.11481
2515,216,1562.5,278.99999999999494,216.279,0.00872
2516,187,625.0,1238.7999999999688,188.239,0.02369
2517,170,625.0,1343.3999999998737,171.343,0.02645
2518,165,4218.75,261.89999999999105,165.262,0.02209
2521,280,625.0,4197.89999999774,284.198,0.1486
2522,128,781.25,969.4000000001519,128.969,0.01515
2529,115,3437.5,21.20000000000003,115.021,0.00145
2533,149,781.25,422.00000000002746,149.422,0.00659
2534,96,937.5,1315.0999999998994,97.315,0.14184
2536,233,468.75,3131.4999999982474,236.131,0.1689
2536,235,2031.25,1131.5000000000664,236.132,0.1689
2540,140,7031.25,347.9000000000106,140.348,0.04892
2542,250,937.5,2804.7999999985445,252.805,0.148
2543,257,312.5,2923.2999999984368,259.923,0.0803
2544,253,156.25,5851.900000003758,258.852,0.31307
2544,257,312.5,2851.8999999985017,259.852,0.31307
2545,203,3437.5,363.10000000001406,203.363,0.02496
2548,144,156.25,3133.4999999982456,147.133,0.04292
2548,146,156.25,1133.5000000000646,147.134,0.04292
2550,94,4375.0,1016.9000000001627,95.017,0.09653
2551,110,1093.75,1001.6000000001592,111.002,0.02238
2552,244,156.25,3212.299999998174,247.212,0.03827
2553,158,2968.75,52.70000000000048,158.053,0.00312
2556,206,468.75,442.60000000003214,206.443,0.00415
2558,226,468.75,2657.4999999986785,228.657,0.06314
2558,228,937.5,657.500000000081,228.658,0.06314
2559,248,1093.75,942.4000000001457,248.942,0.02061
2565,231,2968.75,2092.699999999192,233.093,0.22183
2567,158,4062.5,57.50000000000055,158.058,0.00467
2569,245,781.25,4515.699999998897,249.516,0.21758
2570,265,1875.0,1390.399999999831,266.39,0.07532
2573,241,2031.25,351.60000000001145,241.352,0.01428
2577,163,937.5,1086.2000000001076,164.086,0.03329
2580,137,2500.0,1347.6999999998698,138.348,0.11628
2582,149,1718.75,73.4000000000001,149.073,0.00252
2584,196,625.0,1477.4999999997517,197.477,0.03339
2584,197,1562.5,477.5000000000401,197.478,0.03339
2587,271,1562.5,166.09999999999485,271.166,0.00519
2588,220,4843.75,2126.999999999161,222.127,0.33814
2592,181,156.25,815.0000000001168,181.815,0.00255
2596,224,156.25,3240.699999998148,227.241,0.08257
2597,145,1406.25,735.7000000000987,145.736,0.02069
2599,142,2968.75,813.5000000001164,142.814,0.0483
2600,160,1562.5,600.1000000000679,160.6,0.01875
2602,157,781.25,711.7000000000933,157.712,0.01112
2603,151,1250.0,1443.9999999997822,152.444,0.06384
2604,256,156.25,8782.50000001442,264.783,0.77048
2604,260,781.25,4782.499999999867,264.782,0.77048
2605,168,4375.0,390.5000000000203,168.391,0.03416
2606,253,468.75,2179.3999999991133,255.179,0.03205
2608,243,625.0,4093.099999997373,247.093,0.3918
2609,229,625.0,3625.799999997798,232.626,0.69107
2612,164,156.25,1236.299999999971,165.236,0.01272
2613,229,3437.5,243.09999999999047,229.243,0.01671
2615,237,312.5,2724.099999998618,239.724,0.0445
2617,418,1250.0,1039.0000000001505,419.039,0.04584
2618,165,156.25,734.7000000000985,165.735,0.0023
2619,101,3593.75,741.4000000001,101.741,0.05328
2621,242,781.25,736.700000000099,242.737,0.01151
2623,248,312.5,2461.399999998857,250.461,0.06321
2625,195,625.0,2479.5999999988403,197.48,0.17814
2628,255,1093.75,1048.1000000001422,256.048,0.02758
2630,214,625.0,2091.1999999991936,216.091,0.16114
2631,240,312.5,6502.5000000061245,246.503,0.45979
2631,242,625.0,4502.499999998849,246.502,0.45979
2636,253,1562.5,87.99999999999928,253.088,0.00275
2637,224,1093.75,3798.5999999976407,227.799,0.72429
2638,233,781.25,2045.8999999992348,235.046,0.07376
2640,166,8437.5,125.39999999999715,166.125,0.02115
2646,162,5000.0,37.000000000000256,162.037,0.00369
2651,97,10312.5,125.99999999999712,97.126,0.02598
2655,418,1093.75,1043.1000000001468,419.043,0.04945
2657,127,468.75,985.3000000001555,127.985,0.00924
2660,127,2187.5,220.99999999999173,127.221,0.00967
2662,250,625.0,1199.3000000000047,251.199,0.04176
2666,188,312.5,4783.899999999872,192.784,0.22949
2667,197,468.75,2253.7999999990457,199.254,0.1209
2668,139,1093.75,1584.6999999996542,140.585,0.07852
2669,162,1093.75,36.70000000000025,162.037,0.0008
2670,157,5000.0,18.9,157.019,0.00189
2672,222,625.0,3201.8999999981834,225.202,0.25232
2675,243,3281.25,398.30000000002207,243.398,0.02614
2677,252,781.25,105.69999999999827,252.106,0.00165
2680,232,3437.5,576.0000000000624,232.576,0.0396
2682,213,1718.75,2611.1999999987206,215.611,0.18316
2684,216,312.5,5348.400000001926,221.348,0.66728
2685,152,625.0,0.6,152.001,1e-05
2686,217,1875.0,3330.2999999980666,220.33,0.86254
2687,188,156.25,7893.600000011185,195.894,0.3212
2688,234,312.5,2509.1999999988134,236.509,0.04091
2690,219,781.25,1473.899999999755,220.474,0.03488
2691,126,2343.75,6.699999999999992,126.007,0.00031
2692,220,625.0,2037.6999999992422,222.038,0.10299
2693,211,625.0,1768.2999999994872,212.768,0.24056
2695,100,2343.75,1032.4000000001565,101.032,0.05305
2697,128,312.5,245.39999999999034,128.245,0.00153
2699,220,156.25,3688.399999997741,223.688,0.10982
2700,215,312.5,3676.4999999977517,218.676,0.21103
2700,218,5000.0,676.5000000000853,218.677,0.21103
2703,155,7812.5,0.2,155.0,2e-05
2705,95,3281.25,416.4000000000262,95.416,0.02732
2706,199,156.25,1137.1000000000613,200.137,0.00655
2710,496,2968.75,1229.9999999999768,497.23,0.15208
2711,216,1093.75,1384.899999999836,217.385,0.06517
2712,99,1718.75,1030.700000000158,100.031,0.04934
2715,199,156.25,18.9,199.019,6e-05
2722,223,625.0,2344.2999999989634,225.344,0.1901
2725,127,1406.25,5.1999999999999975,127.005,0.00014
2728,205,625.0,2637.9999999986962,207.638,0.22194
2731,200,468.75,5541.000000002627,205.541,0.73487
2733,220,1875.0,574.300000000062,220.574,0.02154
2739,152,1093.75,33.3000000000002,152.033,0.00073
2753,195,781.25,2120.199999999167,197.12,0.33057
2760,131,8750.0,35.10000000000023,131.035,0.00613
2765,184,156.25,1100.4000000000947,185.1,0.00532
2766,199,156.25,3716.3999999977154,202.716,0.33493
2767,200,937.5,5152.400000001213,205.152,0.79373
2772,205,3906.25,1063.3000000001284,206.063,0.09315
2773,195,2187.5,2482.199999998838,197.482,0.48785
2775,122,5781.25,84.49999999999947,122.085,0.00977
2777,190,156.25,2548.4999999987776,192.548,0.12854
2777,192,4375.0,548.5000000000562,192.549,0.12854
2778,220,468.75,2045.4999999992351,222.045,0.20481
2778,221,7968.75,1045.5000000001446,222.046,0.20481
2781,128,3750.0,3.2000000000000015,128.003,0.00024
2782,249,781.25,1262.699999999947,250.263,0.02794
2783,234,312.5,2449.8999999988673,236.45,0.04437
2785,259,468.75,1.8000000000000005,259.002,2e-05
2786,246,468.75,1484.1999999997456,247.484,0.0351
2793,120,156.25,264.3999999999916,120.264,0.00083
2794,235,156.25,3362.3999999980374,238.362,0.05304
2795,228,625.0,2741.799999998602,230.742,0.07448
2797,99,1406.25,1208.6999999999962,100.209,0.04965
2801,240,5000.0,608.7000000000698,240.609,0.06087
2802,260,1718.75,37.50000000000026,260.038,0.00129
2804,197,625.0,3222.7999999981644,200.223,0.18173
2810,272,156.25,82.2999999999996,272.082,0.00026
2811,511,156.25,2754.89999999859,513.755,0.02353
2812,183,312.5,2028.2999999992508,185.028,0.0232
2817,191,625.0,5130.100000001132,196.13,0.64013
2821,186,781.25,2640.7999999986937,188.641,0.10294
2826,293,625.0,1581.4999999996571,294.581,0.35955
2826,294,29218.75,581.5000000000637,294.582,0.35955
2830,120,625.0,17.999999999999986,120.018,0.00022
2832,295,156.25,63.80000000000064,295.064,0.0002
2833,183,312.5,2250.099999999049,185.25,0.06251
2834,101,781.25,442.70000000003216,101.443,0.00692
2838,228,1562.5,2236.3999999990615,230.236,0.19471
2843,172,312.5,2826.399999998525,174.826,0.07202
2846,172,937.5,20.800000000000026,172.021,0.00039
2851,210,312.5,3122.3999999982557,213.122,0.09029
2852,90,1875.0,815.6000000001169,90.816,0.03058
2864,192,468.75,3949.6999999975033,195.95,0.61146
2866,376,156.25,3072.2999999983012,379.072,0.04578
2869,294,17656.25,118.89999999999752,294.119,0.04198
2876,179,1562.5,2105.099999999181,181.105,0.15997
2886,101,2343.75,730.5000000000975,101.731,0.03424
2891,214,156.25,2906.1999999984523,216.906,0.06181
2892,165,2187.5,5.1999999999999975,165.005,0.00022
2898,235,156.25,3017.8999999983507,238.018,0.06044
2899,128,2187.5,1083.4000000001101,129.083,0.06225
2900,191,2656.25,1944.399999999327,192.944,0.18888
2901,162,2343.75,724.8000000000962,162.725,0.03397
2903,190,1875.0,1157.5000000000427,191.158,0.07047
2903,191,8593.75,157.49999999999534,191.157,0.07047
2904,184,781.25,6492.90000000609,190.493,0.84012
2905,161,468.75,0.1,161.0,0.0
2907,181,781.25,1622.5999999996197,182.623,0.12262
2910,258,1718.75,990.0000000001565,258.99,0.03403
2916,177,625.0,3094.699999998281,180.095,0.15943
2919,184,1093.75,1965.8999999993075,185.966,0.10639
2925,186,312.5,2447.799999998869,188.448,0.13955
2927,172,2031.25,1227.3999999999792,173.227,0.0797
2932,413,1406.25,18.599999999999994,413.019,0.00052
2935,282,156.25,1092.9000000001015,283.093,0.00458
2939,401,156.25,115.7999999999977,401.116,0.00036
2950,177,625.0,3055.3999999983166,180.055,0.12443
2952,124,312.5,3098.4999999982774,127.098,0.15682
2952,126,2968.75,1098.5000000000964,127.099,0.15682
2953,170,468.75,2997.999999998369,172.998,0.12169
2954,183,781.25,5104.300000001038,188.104,0.13543
2961,222,781.25,2157.3999999991333,224.157,0.08136
2962,160,1093.75,737.2000000000991,160.737,0.01612
2970,99,3593.75,753.4000000001028,99.753,0.05414
2972,364,3906.25,467.4000000000378,364.467,0.03651
2978,124,468.75,1207.1999999999975,125.207,0.0534
2981,399,312.5,2925.8999999984344,401.926,0.11851
2983,167,1250.0,1551.7999999996841,168.552,0.11294
2986,226,1875.0,1419.899999999804,227.42,0.10048
2990,160,2031.25,1697.2999999995518,161.697,0.15611
2993,122,4843.75,34.30000000000022,122.034,0.00332
2996,158,312.5,14.799999999999963,158.015,9e-05
3001,198,937.5,1172.1000000000295,199.172,0.03703
3003,151,781.25,1385.5999999998353,152.386,0.06382
3006,222,625.0,1807.6999999994514,223.808,0.05793
3010,209,937.5,1577.4999999996608,210.577,0.04943
3010,210,1718.75,577.5000000000628,210.578,0.04943
3019,117,1093.75,1802.8999999994558,118.803,0.14983
3024,256,1250.0,560.3000000000588,256.56,0.01401
3025,203,625.0,1754.8999999994994,204.755,0.03373
3027,122,1562.5,106.59999999999822,122.107,0.00333
3040,267,1718.75,834.9000000001213,267.835,0.0287
3041,174,625.0,2146.1999999991435,176.146,0.05159
3042,162,781.25,3058.099999998314,165.058,0.1574
3043,146,937.5,708.4000000000925,146.708,0.01328
3055,162,468.75,2158.1999999991326,164.158,0.07208
3061,250,156.25,10.899999999999977,250.011,3e-05
3062,258,1875.0,52.30000000000047,258.052,0.00196
3063,147,1875.0,37.80000000000027,147.038,0.00141
3068,139,3281.25,964.7000000001508,139.965,0.06331
3071,148,937.5,961.8000000001501,148.962,0.01803
3077,137,3125.0,2006.6999999992704,139.007,0.30295
3079,219,625.0,2477.0999999988426,221.477,0.06448
3085,162,625.0,1122.9000000000742,163.123,0.02364
3102,101,5000.0,354.8000000000122,101.355,0.03548
3106,158,625.0,1716.899999999534,159.717,0.08867
3109,105,625.0,1025.7000000001626,106.026,0.03338
3113,97,1718.75,1011.4000000001614,98.011,0.04007
3118,178,2343.75,887.5000000001332,178.888,0.0416
3123,236,1875.0,9.99999999999998,236.01,0.00037
3124,191,937.5,1311.9999999999022,192.312,0.04214
3132,190,937.5,1400.199999999822,191.4,0.03751
3133,150,3593.75,1224.4999999999818,151.224,0.13079
3136,334,312.5,1455.099999999772,335.455,0.01194
3136,336,312.5,455.100000000035,336.455,0.01194
3138,214,156.25,1485.5999999997443,215.486,0.02892
3139,125,312.5,3998.8999999974585,128.999,0.17177
3140,125,3593.75,213.99999999999213,125.214,0.01538
3144,97,19375.0,103.4999999999984,97.103,0.0401
3145,103,156.25,1181.6000000000208,104.182,0.05249
3153,139,2500.0,27.50000000000012,139.028,0.00137
3157,96,9531.25,74.90000000000002,96.075,0.01427
